classname ; numberOfVersionsUntil: ; numberOfFixesUntil: ; numberOfRefactoringsUntil: ; numberOfAuthorsUntil: ; linesAddedUntil: ; maxLinesAddedUntil: ; avgLinesAddedUntil: ; linesRemovedUntil: ; maxLinesRemovedUntil: ; avgLinesRemovedUntil: ; codeChurnUntil: ; maxCodeChurnUntil: ; avgCodeChurnUntil: ; ageWithRespectTo: ; weightedAgeWithRespectTo: ; bugs ; nonTrivialBugs ; majorBugs ; criticalBugs ; highPriorityBugs ; 
org::apache::lucene::xmlparser::FilterBuilderFactory ; 4 ; 1 ; 0 ; 2 ; 22.0 ; 16.0 ; 5.5 ; 6.0 ; 3.0 ; 1.5 ; 16.0 ; 15.0 ; 4.0 ; 136.571 ; 49.0195 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::RepSumByNameRoundTask ; 3 ; 0 ; 0 ; 2 ; 82.0 ; 43.0 ; 27.3333 ; 46.0 ; 43.0 ; 15.3333 ; 36.0 ; 36.0 ; 12.0 ; 90.5714 ; 10.3537 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::RepSumByPrefRoundTask ; 3 ; 0 ; 0 ; 2 ; 79.0 ; 43.0 ; 26.3333 ; 46.0 ; 43.0 ; 15.3333 ; 33.0 ; 33.0 ; 11.0 ; 90.5714 ; 10.3834 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::DefaultSkipListWriter ; 3 ; 0 ; 0 ; 2 ; 129.0 ; 124.0 ; 43.0 ; 127.0 ; 124.0 ; 42.3333 ; 2.0 ; 2.0 ; 0.666667 ; 70.8571 ; 50.6622 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::SegmentMergeQueue ; 3 ; 0 ; 0 ; 3 ; 20.0 ; 13.0 ; 6.66667 ; 57.0 ; 51.0 ; 19.0 ; -37.0 ; 1.0 ; -12.3333 ; 368.143 ; 166.193 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::highlight::WeightedSpanTerm ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 23.1429 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::TermsHash ; 3 ; 1 ; 1 ; 1 ; 11.0 ; 10.0 ; 3.66667 ; 22.0 ; 19.0 ; 7.33333 ; -11.0 ; 0 ; -3.66667 ; 11.7143 ; 2.46753 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::feeds::SortableSimpleDocMaker ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 4.14286 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::KeywordAnalyzer ; 5 ; 1 ; 0 ; 2 ; 4.0 ; 2.0 ; 0.8 ; 23.0 ; 20.0 ; 4.6 ; -19.0 ; 1.0 ; -3.8 ; 191.143 ; 7.82143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::xmlparser::builders::CachedFilterBuilder ; 5 ; 1 ; 0 ; 3 ; 27.0 ; 16.0 ; 5.4 ; 21.0 ; 15.0 ; 4.2 ; 6.0 ; 15.0 ; 1.2 ; 91.7143 ; 24.3598 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::highlight::TextFragment ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 234.714 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::stats::TaskStats ; 3 ; 0 ; 0 ; 2 ; 193.0 ; 190.0 ; 64.3333 ; 193.0 ; 190.0 ; 64.3333 ; 0.0 ; 0.0 ; 0.0 ; 90.5714 ; 11.2095 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::ScoreDoc ; 5 ; 1 ; 0 ; 3 ; 35.0 ; 14.0 ; 7.0 ; 64.0 ; 51.0 ; 12.8 ; -29.0 ; 8.0 ; -5.8 ; 368.143 ; 113.457 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::ReqExclScorer ; 2 ; 0 ; 0 ; 2 ; 7.0 ; 6.0 ; 3.5 ; 6.0 ; 5.0 ; 3.0 ; 1.0 ; 1.0 ; 0.5 ; 193.286 ; 80.0816 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::precedence::Token ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 187.286 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::TermInfosWriter ; 16 ; 0 ; 0 ; 8 ; 272.0 ; 78.0 ; 17.0 ; 203.0 ; 61.0 ; 12.6875 ; 69.0 ; 47.0 ; 4.3125 ; 368.143 ; 258.475 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::function::ReverseOrdFieldSource ; 3 ; 0 ; 0 ; 2 ; 3.0 ; 1.0 ; 1.0 ; 4.0 ; 2.0 ; 1.33333 ; -1.0 ; 0.0 ; -0.333333 ; 70.1429 ; 31.3333 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::CreateIndexTask ; 12 ; 5 ; 0 ; 3 ; 164.0 ; 62.0 ; 13.6667 ; 117.0 ; 56.0 ; 9.75 ; 47.0 ; 39.0 ; 3.91667 ; 90.5714 ; 34.939 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::highlight::NullFragmenter ; 2 ; 0 ; 0 ; 2 ; 7.0 ; 6.0 ; 3.5 ; 6.0 ; 5.0 ; 3.0 ; 1.0 ; 1.0 ; 0.5 ; 151.571 ; 44.3265 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::ClearStatsTask ; 3 ; 0 ; 0 ; 2 ; 45.0 ; 43.0 ; 15.0 ; 45.0 ; 43.0 ; 15.0 ; 0.0 ; 0.0 ; 0.0 ; 90.5714 ; 10.9968 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::QueryParserTokenManager ; 15 ; 2 ; 0 ; 8 ; 1045.0 ; 154.0 ; 69.6667 ; 900.0 ; 181.0 ; 60.0 ; 145.0 ; 59.0 ; 9.66667 ; 264.857 ; 177.82 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::ru::RussianCharsets ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 216.286 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::highlight::WeightedTerm ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 234.714 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::QueryParser ; 57 ; 11 ; 0 ; 12 ; 1332.0 ; 116.0 ; 23.3684 ; 605.0 ; 123.0 ; 10.614 ; 727.0 ; 93.0 ; 12.7544 ; 264.857 ; 142.483 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::RAMOutputStream ; 16 ; 4 ; 1 ; 5 ; 146.0 ; 77.0 ; 9.125 ; 133.0 ; 51.0 ; 8.3125 ; 13.0 ; 46.0 ; 0.8125 ; 246.857 ; 143.408 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::RAMInputStream ; 11 ; 1 ; 0 ; 5 ; 124.0 ; 68.0 ; 11.2727 ; 103.0 ; 51.0 ; 9.36364 ; 21.0 ; 46.0 ; 1.90909 ; 246.857 ; 145.357 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::PhrasePositions ; 6 ; 1 ; 0 ; 5 ; 46.0 ; 15.0 ; 7.66667 ; 61.0 ; 51.0 ; 10.1667 ; -15.0 ; 12.0 ; -2.5 ; 368.143 ; 178.556 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::miscellaneous::PrefixAndSuffixAwareTokenFilter ; 2 ; 0 ; 0 ; 2 ; 4.0 ; 3.0 ; 2.0 ; 3.0 ; 2.0 ; 1.5 ; 1.0 ; 1.0 ; 0.5 ; 14.0 ; 5.25 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::br::BrazilianStemmer ; 5 ; 1 ; 0 ; 3 ; 5 ; 1 ; 1.0 ; 5 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 250.143 ; 16.1429 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::SloppyPhraseScorer ; 11 ; 1 ; 0 ; 8 ; 262.0 ; 142.0 ; 23.8182 ; 152.0 ; 51.0 ; 13.8182 ; 110.0 ; 125.0 ; 10.0 ; 368.143 ; 254.441 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::quality::QualityStats ; 3 ; 0 ; 0 ; 1 ; 31.0 ; 29.0 ; 10.3333 ; 3.0 ; 1.0 ; 1.0 ; 28.0 ; 28.0 ; 9.33333 ; 62.7143 ; 22.424 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::DocFieldConsumers ; 1 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 11.7143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::SegmentTermPositionVector ; 3 ; 0 ; 0 ; 3 ; 8.0 ; 6.0 ; 2.66667 ; 7.0 ; 5.0 ; 2.33333 ; 1.0 ; 1.0 ; 0.333333 ; 209.143 ; 99.4107 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::je::JEIndexInput ; 3 ; 0 ; 0 ; 3 ; 8.0 ; 6.0 ; 2.66667 ; 8.0 ; 5.0 ; 2.66667 ; 0.0 ; 1.0 ; 0.0 ; 143.857 ; 50.5714 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::CachingSpanFilter ; 2 ; 0 ; 0 ; 2 ; 10.0 ; 9.0 ; 5.0 ; 2.0 ; 1.0 ; 1.0 ; 8.0 ; 8.0 ; 4.0 ; 64.0 ; 25.5857 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
